LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 17.0, 50330.0, 677376, 1.0, 37786.0, 864, 31.0, 50359.0, 802816, -18875.0, -1.0, 150528, -6292.0, -1.0, 864, 50359.0, 100534.0, 802816,
1, 17.0, 218613.0, 3484800, 1.0, 206498.0, 288, 31.0, 218612.0, 217800, -44040.0, -1.0, 401408, -6292.0, -1.0, 288, 218627.0, 232239.0, 217800,
2, 17.0, 100705.0, 1605632, 1.0, 88146.0, 2048, 31.0, 100719.0, 1605632, -44040.0, -1.0, 401408, -6292.0, -1.0, 2048, 65804.0, 135535.0, 1605647,
3, 17.0, 114480.0, 1806336, 1.0, 111386.0, 576, 31.0, 114536.0, 112896, -81789.0, -1.0, 802816, -6292.0, -1.0, 576, 114551.0, 121606.0, 112896,
4, 17.0, 101809.0, 1605632, 1.0, 98658.0, 8192, 31.0, 101823.0, 1605632, -25166.0, -1.0, 200704, -6292.0, -1.0, 8192, 66494.0, 136639.0, 1605647,
5, 17.0, 213249.0, 3359232, 1.0, 210318.0, 1152, 31.0, 213248.0, 209952, -44040.0, -1.0, 401408, -6292.0, -1.0, 1152, 213263.0, 226384.0, 209952,
6, 17.0, 203633.0, 3211264, 1.0, 200482.0, 16384, 31.0, 203647.0, 3211264, -44040.0, -1.0, 401408, -6292.0, -1.0, 16384, 66494.0, 207743.0, 3211279,
7, 17.0, 59716.0, 903168, 1.0, 58946.0, 1152, 31.0, 59744.0, 56448, -44040.0, -1.0, 401408, -6292.0, -1.0, 1152, 59759.0, 63286.0, 56448,
8, 17.0, 106225.0, 1605632, 1.0, 105426.0, 32768, 31.0, 106239.0, 1605632, -12583.0, -1.0, 100352, -6292.0, -1.0, 32768, 69392.0, 141055.0, 1605647,
9, 17.0, 103953.0, 1557504, 1.0, 103262.0, 2304, 31.0, 103952.0, 97344, -25166.0, -1.0, 200704, -6292.0, -1.0, 2304, 103967.0, 110050.0, 97344,
10, 17.0, 212465.0, 3211264, 1.0, 211666.0, 65536, 31.0, 212479.0, 3211264, -25166.0, -1.0, 200704, -12583.0, -1.0, 65536, 69392.0, 216575.0, 3211279,
11, 17.0, 34818.0, 451584, 1.0, 34622.0, 2304, 31.0, 34832.0, 28224, -25166.0, -1.0, 200704, -6292.0, -1.0, 2304, 34847.0, 36610.0, 28224,
12, 17.0, 123889.0, 1605632, 1.0, 123678.0, 131072, 31.0, 123903.0, 1605632, -6292.0, -1.0, 50176, -18875.0, -1.0, 131072, 80938.0, 158719.0, 1605647,
13, 17.0, 54705.0, 663552, 1.0, 54546.0, 4608, 31.0, 54704.0, 41472, -12583.0, -1.0, 100352, -6292.0, -1.0, 4608, 54719.0, 57310.0, 41472,
14, 17.0, 247793.0, 3211264, 1.0, 247582.0, 262144, 31.0, 247807.0, 3211264, -12583.0, -1.0, 100352, -31457.0, -1.0, 262144, 80938.0, 251903.0, 3211279,
15, 17.0, 54705.0, 663552, 1.0, 54546.0, 4608, 31.0, 54704.0, 41472, -12583.0, -1.0, 100352, -6292.0, -1.0, 4608, 54719.0, 57310.0, 41472,
16, 17.0, 247793.0, 3211264, 1.0, 247582.0, 262144, 31.0, 247807.0, 3211264, -12583.0, -1.0, 100352, -31457.0, -1.0, 262144, 80938.0, 251903.0, 3211279,
17, 17.0, 54705.0, 663552, 1.0, 54546.0, 4608, 31.0, 54704.0, 41472, -12583.0, -1.0, 100352, -6292.0, -1.0, 4608, 54719.0, 57310.0, 41472,
18, 17.0, 247793.0, 3211264, 1.0, 247582.0, 262144, 31.0, 247807.0, 3211264, -12583.0, -1.0, 100352, -31457.0, -1.0, 262144, 80938.0, 251903.0, 3211279,
19, 17.0, 54705.0, 663552, 1.0, 54546.0, 4608, 31.0, 54704.0, 41472, -12583.0, -1.0, 100352, -6292.0, -1.0, 4608, 54719.0, 57310.0, 41472,
20, 17.0, 247793.0, 3211264, 1.0, 247582.0, 262144, 31.0, 247807.0, 3211264, -12583.0, -1.0, 100352, -31457.0, -1.0, 262144, 80938.0, 251903.0, 3211279,
21, 17.0, 54705.0, 663552, 1.0, 54546.0, 4608, 31.0, 54704.0, 41472, -12583.0, -1.0, 100352, -6292.0, -1.0, 4608, 54719.0, 57310.0, 41472,
22, 17.0, 247793.0, 3211264, 1.0, 247582.0, 262144, 31.0, 247807.0, 3211264, -12583.0, -1.0, 100352, -31457.0, -1.0, 262144, 80938.0, 251903.0, 3211279,
23, 17.0, 27337.0, 225792, 1.0, 27281.0, 4608, 31.0, 27344.0, 14112, -12583.0, -1.0, 100352, -6292.0, -1.0, 4608, 27359.0, 28240.0, 14112,
24, 17.0, 194545.0, 1605632, 1.0, 194481.0, 524288, 31.0, 194559.0, 1605632, -6292.0, -1.0, 25088, -56623.0, -1.0, 524288, 127076.0, 229375.0, 1605647,
25, 17.0, 31665.0, 82944, 1.0, 31641.0, 9216, 31.0, 31664.0, 5184, -6292.0, -1.0, 50176, -6292.0, -1.0, 9216, 31679.0, 32002.0, 5184,
26, 17.0, 389105.0, 3211264, 1.0, 389041.0, 1048576, 31.0, 389119.0, 3211264, -6292.0, -1.0, 50176, -106954.0, -1.0, 1048576, 127076.0, 393215.0, 3211279,
